Country,Year,Value
Czechia,2021,118381.69
Czechia,1990,100
Czechia,1991,90.987
Czechia,1992,88.057
Czechia,1993,84.68
Czechia,1994,80.196
Czechia,1995,79.674
Czechia,1996,81.353
Czechia,1997,79.084
Czechia,1998,75.983
Czechia,1999,70.966
Czechia,2000,76.035
Czechia,2001,75.845
Czechia,2002,73.936
Czechia,2003,75.539
Czechia,2004,75.97
Czechia,2005,74.926
Czechia,2006,75.546
Czechia,2007,76.383
Czechia,2008,73.836
Czechia,2009,69.063
Czechia,2010,70.516
Czechia,2011,69.711
Czechia,2012,67.72
Czechia,2013,65.024
Czechia,2014,63.932
Czechia,2015,64.649
Czechia,2016,65.454
Czechia,2017,65.879
Czechia,2018,64.988
Czechia,2019,62.106
Czechia,2020,56.884
Czechia,2021,59.556
Czechia,1990,19.182
Czechia,1991,17.544
Czechia,1992,16.964
Czechia,1993,16.294
Czechia,1994,15.423
Czechia,1995,15.33
Czechia,1996,15.677
Czechia,1997,15.257
Czechia,1998,14.671
Czechia,1999,13.718
Czechia,2000,14.713
Czechia,2001,14.745
Czechia,2002,14.407
Czechia,2003,14.718
Czechia,2004,14.795
Czechia,2005,14.553
Czechia,2006,14.627
Czechia,2007,14.708
Czechia,2008,14.072
Czechia,2009,13.085
Czechia,2010,13.327
Czechia,2011,13.201
Czechia,2012,12.809
Czechia,2013,12.297
Czechia,2014,12.074
Czechia,2015,12.189
Czechia,2016,12.315
Czechia,2017,12.366
Czechia,2018,12.156
Czechia,2019,11.571
Czechia,2020,10.567
Czechia,2021,11.274
Czechia,1990,164250.44
Czechia,1991,148883.27
Czechia,1992,145705.8
Czechia,1993,140124.04
Czechia,1994,132668.04
Czechia,1995,131622.22
Czechia,1996,135018.67
Czechia,1997,130941.62
Czechia,1998,125608.82
Czechia,1999,116671.89
Czechia,2000,127235.99
Czechia,2001,127144.37
Czechia,2002,123969.96
Czechia,2003,127571.7
Czechia,2004,128291.63
Czechia,2005,125690.74
Czechia,2006,126555.14
Czechia,2007,128382.09
Czechia,2008,122951
Czechia,2009,114999.01
Czechia,2010,117490.71
Czechia,2011,115201.99
Czechia,2012,111298.44
Czechia,2013,106732.7
Czechia,2014,104256.2
Czechia,2015,105022.27
Czechia,2016,106680.87
Czechia,2017,107776.57
Czechia,2018,106358.39
Czechia,2019,101032.69
Czechia,2020,91697.36
Czechia,2021,96665.23
Czechia,1990,26813.57
Czechia,1991,25429.83
Czechia,1992,23474.55
Czechia,1993,22927.45
Czechia,1994,21514.88
Czechia,1995,21157.03
Czechia,1996,21155.58
Czechia,1997,20547.88
Czechia,1998,19653.16
Czechia,1999,18686.7
Czechia,2000,17614.7
Czechia,2001,16951.01
Czechia,2002,16586.89
Czechia,2003,16439.92
Czechia,2004,15896.47
Czechia,2005,16531.57
Czechia,2006,16753.86
Czechia,2007,16196.91
Czechia,2008,16265.16
Czechia,2009,15447.73
Czechia,2010,15709.87
Czechia,2011,15646.11
Czechia,2012,15580.38
Czechia,2013,14893.86
Czechia,2014,14881.7
Czechia,2015,14938.5
Czechia,2016,14513.72
Czechia,2017,14273.44
Czechia,2018,14165.55
Czechia,2019,13798.87
Czechia,2020,13098.13
Czechia,2021,13223.99
Czechia,1990,7624.44
Czechia,1991,6459.9
Czechia,1992,5766.47
Czechia,1993,5182.96
Czechia,1994,5137.37
Czechia,1995,5414.42
Czechia,1996,5217.96
Czechia,1997,5221.27
Czechia,1998,5143.84
Czechia,1999,4967.55
Czechia,2000,5372.59
Czechia,2001,5555.83
Czechia,2002,5170.45
Czechia,2003,4772.29
Czechia,2004,5357.68
Czechia,2005,5236.1
Czechia,2006,5134.12
Czechia,2007,5183.17
Czechia,2008,5221.34
Czechia,2009,4478.48
Czechia,2010,4399.11
Czechia,2011,4971.37
Czechia,2012,4877.31
Czechia,2013,4653.45
Czechia,2014,4794.39
Czechia,2015,5151.2
Czechia,2016,5299.2
Czechia,2017,5078.5
Czechia,2018,4785.06
Czechia,2019,4722.25
Czechia,2020,4472.13
Czechia,2021,4683.99
Czechia,1995,86.87
Czechia,1996,215.43
Czechia,1997,388.92
Czechia,1998,529.34
Czechia,1999,635.9
Czechia,2000,799.77
Czechia,2001,997.94
Czechia,2002,1098.28
Czechia,2003,1211.48
Czechia,2004,1327.48
Czechia,2005,1346.93
Czechia,2006,1586.29
Czechia,2007,1943.85
Czechia,2008,2202.65
Czechia,2009,2221.14
Czechia,2010,2438.1
Czechia,2011,2648.54
Czechia,2012,2751.78
Czechia,2013,2880.61
Czechia,2014,3060.06
Czechia,2015,3309.69
Czechia,2016,3528.34
Czechia,2017,3742.04
Czechia,2018,3793.36
Czechia,2019,3823.44
Czechia,2020,3734.29
Czechia,2021,3711.4
Czechia,1995,0.01
Czechia,1996,0.68
Czechia,1997,1.62
Czechia,1998,1.54
Czechia,1999,1.08
Czechia,2000,4.43
Czechia,2001,9.15
Czechia,2002,15.17
Czechia,2003,8.36
Czechia,2004,12.41
Czechia,2005,14.38
Czechia,2006,29.02
Czechia,2007,27.2
Czechia,2008,37.05
Czechia,2009,42.14
Czechia,2010,44.34
Czechia,2011,8.08
Czechia,2012,6.17
Czechia,2013,4.18
Czechia,2014,3.12
Czechia,2015,2.11
Czechia,2016,1.78
Czechia,2017,1.97
Czechia,2018,2.07
Czechia,2019,1.57
Czechia,2020,0.97
Czechia,2021,30.95
Czechia,1990,86.83
Czechia,1991,86.66
Czechia,1992,88.03
Czechia,1993,89.22
Czechia,1994,90.35
Czechia,1995,91.4
Czechia,1996,101.32
Czechia,1997,99.06
Czechia,1998,97.89
Czechia,1999,98.88
Czechia,2000,111.73
Czechia,2001,101.85
Czechia,2002,125
Czechia,2003,149.14
Czechia,2004,124.32
Czechia,2005,115.28
Czechia,2006,108.34
Czechia,2007,96.67
Czechia,2008,91.39
Czechia,2009,91.79
Czechia,2010,85.3
Czechia,2011,91.36
Czechia,2012,95.28
Czechia,2013,85.59
Czechia,2014,82.36
Czechia,2015,80.67
Czechia,2016,81.04
Czechia,2017,76.3
Czechia,2018,72.72
Czechia,2019,70.09
Czechia,2020,67.16
Czechia,2021,64.68
Denmark,1990,71820.94
Denmark,1991,82433
Denmark,1992,76517.58
Denmark,1993,78670.86
Denmark,1994,82598.77
Denmark,1995,79748.73
Denmark,1996,92928.69
Denmark,1997,83411.41
Denmark,1998,79455.94
Denmark,1999,76824.89
Denmark,2000,72662.45
Denmark,2001,74398.11
Denmark,2002,73871.15
Denmark,2003,79006.62
Denmark,2004,73060.07
Denmark,2005,68748.18
Denmark,2006,76500.41
Denmark,2007,71880.27
Denmark,2008,68291.35
Denmark,2009,65544.86
Denmark,2010,65857.45
Denmark,2011,60652.62
Denmark,2012,56058.81
Denmark,2013,57779.39
Denmark,2014,53608.9
Denmark,2015,50834.62
Denmark,2016,52906.15
Denmark,2017,50773.91
Denmark,2018,50726.02
Denmark,2019,46941.67
Denmark,2020,44483.8
Denmark,2021,45515.58
Denmark,1990,100
Denmark,1991,114.776
Denmark,1992,106.539
Denmark,1993,109.538
Denmark,1994,115.007
Denmark,1995,111.038
Denmark,1996,129.389
Denmark,1997,116.138
Denmark,1998,110.631
Denmark,1999,106.967
Denmark,2000,101.172
Denmark,2001,103.588
Denmark,2002,102.855
Denmark,2003,110.005
Denmark,2004,101.725
Denmark,2005,95.722
Denmark,2006,106.516
Denmark,2007,100.083
Denmark,2008,95.086
Denmark,2009,91.261
Denmark,2010,91.697
Denmark,2011,84.45
Denmark,2012,78.054
Denmark,2013,80.449
Denmark,2014,74.642
Denmark,2015,70.78
Denmark,2016,73.664
Denmark,2017,70.695
Denmark,2018,70.628
Denmark,2019,65.359
Denmark,2020,61.937
Denmark,2021,63.374
Denmark,1990,13.97
Denmark,1991,15.993
Denmark,1992,14.796
Denmark,1993,15.16
Denmark,1994,15.869
Denmark,1995,15.255
Denmark,1996,17.662
Denmark,1997,15.785
Denmark,1998,14.988
Denmark,1999,14.443
Denmark,2000,13.614
Denmark,2001,13.893
Denmark,2002,13.745
Denmark,2003,14.666
Denmark,2004,13.527
Denmark,2005,12.694
Denmark,2006,14.077
Denmark,2007,13.171
Denmark,2008,12.441
Denmark,2009,11.875
Denmark,2010,11.879
Denmark,2011,10.895
Denmark,2012,10.034
Denmark,2013,10.302
Denmark,2014,9.506
Denmark,2015,8.952
Denmark,2016,9.242
Denmark,2017,8.814
Denmark,2018,8.761
Denmark,2019,8.073
Denmark,2020,7.636
Denmark,2021,7.78
Denmark,1990,54771.4
Denmark,1991,65364.95
Denmark,1992,59562.48
Denmark,1993,61649.83
Denmark,1994,65704.49
Denmark,1995,62729.01
Denmark,1996,76058.19
Denmark,1997,66612.86
Denmark,1998,62436.44
Denmark,1999,59878.09
Denmark,2000,55641.44
Denmark,2001,57356.17
Denmark,2002,56924.58
Denmark,2003,62090.08
Denmark,2004,56536.44
Denmark,2005,52974.01
Denmark,2006,60943.96
Denmark,2007,56170.97
Denmark,2008,52675.62
Denmark,2009,50217.14
Denmark,2010,50717.51
Denmark,2011,45693.78
Denmark,2012,41258.35
Denmark,2013,43115.73
Denmark,2014,38913.8
Denmark,2015,36426.24
Denmark,2016,38231.85
Denmark,2017,36158.86
Denmark,2018,36200.57
Denmark,2019,32595.75
Denmark,2020,29965.92
Denmark,2021,31306.35
Denmark,1990,9161.07
Denmark,1991,9393.4
Denmark,1992,9495.6
Denmark,1993,9735.83
Denmark,1994,9588.15
Denmark,1995,9671.44
Denmark,1996,9801.76
Denmark,1997,9687.05
Denmark,1998,9769.43
Denmark,1999,9640.73
Denmark,2000,9632.02
Denmark,2001,9874.24
Denmark,2002,9825.9
Denmark,2003,9863.76
Denmark,2004,9684.04
Denmark,2005,9405.71
Denmark,2006,9251.73
Denmark,2007,9223.18
Denmark,2008,9070.82
Denmark,2009,8918.19
Denmark,2010,9015.27
Denmark,2011,8831.96
Denmark,2012,8719.21
Denmark,2013,8614.24
Denmark,2014,8586.31
Denmark,2015,8503.38
Denmark,2016,8585.82
Denmark,2017,8586.02
Denmark,2018,8658.42
Denmark,2019,8471.84
Denmark,2020,8613.04
Denmark,2021,8644.7
Denmark,1990,7844.76
Denmark,1991,7611.71
Denmark,1992,7366.96
Denmark,1993,7083.44
Denmark,1994,7039.82
Denmark,1995,7002.86
Denmark,1996,6634.89
Denmark,1997,6660.01
Denmark,1998,6677.66
Denmark,1999,6582.81
Denmark,2000,6572.24
Denmark,2001,6375.75
Denmark,2002,6308.52
Denmark,2003,6214.64
Denmark,2004,5947.88
Denmark,2005,5438.89
Denmark,2006,5336.22
Denmark,2007,5489.43
Denmark,2008,5548.13
Denmark,2009,5381.93
Denmark,2010,5248.36
Denmark,2011,5287.54
Denmark,2012,5188.97
Denmark,2013,5193.68
Denmark,2014,5303.36
Denmark,2015,5278.2
Denmark,2016,5415.01
Denmark,2017,5472.39
Denmark,2018,5249.01
Denmark,2019,5405.13
Denmark,2020,5464.92
Denmark,2021,5192.77
Denmark,1992,3.56
Denmark,1993,100.8
Denmark,1994,144.51
Denmark,1995,237.65
Denmark,1996,370.59
Denmark,1997,373.35
Denmark,1998,501.28
Denmark,1999,642.47
Denmark,2000,735.35
Denmark,2001,734.27
Denmark,2002,759.11
Denmark,2003,782.2
Denmark,2004,838.39
Denmark,2005,889.17
Denmark,2006,912
Denmark,2007,945.74
Denmark,2008,947.13
Denmark,2009,971.98
Denmark,2010,828.4
Denmark,2011,752.08
Denmark,2012,755.46
Denmark,2013,697.71
Denmark,2014,643.64
Denmark,2015,501.4
Denmark,2016,565.85
Denmark,2017,477.29
Denmark,2018,541.85
Denmark,2019,393.58
Denmark,2020,392.05
Denmark,2021,356.19
Denmark,1994,0.07
Denmark,1995,0.64
Denmark,1996,2.11
Denmark,1997,5.24
Denmark,1998,11.57
Denmark,1999,15.87
Denmark,2000,22.75
Denmark,2001,28.13
Denmark,2002,28.24
Denmark,2003,24.79
Denmark,2004,20.7
Denmark,2005,18.92
Denmark,2006,20.94
Denmark,2007,20.86
Denmark,2008,18.21
Denmark,2009,19.03
Denmark,2010,9.63
Denmark,2011,7.27
Denmark,2012,3.18
Denmark,2013,3.32
Denmark,2014,2.44
Denmark,2015,0.02
Denmark,2016,0.01
Denmark,2017,0.98
Denmark,2018,0.01
Denmark,2019,0.99
Denmark,2020,0.01
Denmark,2021,0.01
Denmark,1990,43.71
Denmark,1991,62.94
Denmark,1992,88.98
Denmark,1993,100.97
Denmark,1994,121.74
Denmark,1995,107.13
Denmark,1996,61.14
Denmark,1997,72.89
Denmark,1998,59.57
Denmark,1999,64.93
Denmark,2000,58.66
Denmark,2001,29.55
Denmark,2002,24.81
Denmark,2003,31.15
Denmark,2004,32.62
Denmark,2005,21.48
Denmark,2006,35.56
Denmark,2007,30.1
Denmark,2008,31.44
Denmark,2009,36.59
Denmark,2010,38.28
Denmark,2011,80
Denmark,2012,133.64
Denmark,2013,154.71
Denmark,2014,159.34
Denmark,2015,125.38
Denmark,2016,107.62
Denmark,2017,78.38
Denmark,2018,76.17
Denmark,2019,74.38
Denmark,2020,47.87
Denmark,2021,15.57
Finland,1990,71087.75
Finland,1991,69041.45
Finland,1992,67681.54
Finland,1993,69915.16
Finland,1994,75492.41
Finland,1995,71743.59
Finland,1996,77729.56
Finland,1997,76409.31
Finland,1998,72727.18
Finland,1999,72048.01
Finland,2000,70136.61
Finland,2001,75474.78
Finland,2002,77885.71
Finland,2003,85490.37
Finland,2004,81739.43
Finland,2005,69704.7
Finland,2006,81112.61
Finland,2007,79441.35
Finland,2008,71310.29
Finland,2009,67693.58
Finland,2010,75555.95
Finland,2011,67815.56
Finland,2012,62255.53
Finland,2013,62700.93
Finland,2014,58519.68
Finland,2015,55009.24
Finland,2016,57833.2
Finland,2017,55030.87
Finland,2018,55949.66
Finland,2019,52726.08
Finland,2020,47756.28
Finland,2021,47799.49
Finland,1990,100
Finland,1991,97.121
Finland,1992,95.208
Finland,1993,98.351
Finland,1994,106.196
Finland,1995,100.923
Finland,1996,109.343
Finland,1997,107.486
Finland,1998,102.306
Finland,1999,101.351
Finland,2000,98.662
Finland,2001,106.171
Finland,2002,109.563
Finland,2003,120.26
Finland,2004,114.984
Finland,2005,98.054
Finland,2006,114.102
Finland,2007,111.751
Finland,2008,100.313
Finland,2009,95.225
Finland,2010,106.286
Finland,2011,95.397
Finland,2012,87.576
Finland,2013,88.202
Finland,2014,82.32
Finland,2015,77.382
Finland,2016,81.355
Finland,2017,77.413
Finland,2018,78.705
Finland,2019,74.17
Finland,2020,67.179
Finland,2021,67.24
Finland,1990,14.256
Finland,1991,13.77
Finland,1992,13.424
Finland,1993,13.8
Finland,1994,14.836
Finland,1995,14.046
Finland,1996,15.168
Finland,1997,14.866
Finland,1998,14.112
Finland,1999,13.948
Finland,2000,13.55
Finland,2001,14.548
Finland,2002,14.976
Finland,2003,16.399
Finland,2004,15.634
Finland,2005,13.287
Finland,2006,15.402
Finland,2007,15.021
Finland,2008,13.421
Finland,2009,12.679
Finland,2010,14.087
Finland,2011,12.586
Finland,2012,11.499
Finland,2013,11.528
Finland,2014,10.715
Finland,2015,10.039
Finland,2016,10.524
Finland,2017,9.991
Finland,2018,10.144
Finland,2019,9.549
Finland,2020,8.637
Finland,2021,8.626
Finland,1990,56914.33
Finland,1991,55188.75
Finland,1992,54265.06
Finland,1993,56313.36
Finland,1994,61732.66
Finland,1995,58115.52
Finland,1996,64033.06
Finland,1997,62696.17
Finland,1998,59351.46
Finland,1999,58866.89
Finland,2000,57009.92
Finland,2001,62513.73
Finland,2002,65040.97
Finland,2003,72654.32
Finland,2004,68939.11
Finland,2005,57047.31
Finland,2006,68370.68
Finland,2007,66760.24
Finland,2008,58621.31
Finland,2009,55905.33
Finland,2010,64081.01
Finland,2011,56638.05
Finland,2012,51146.31
Finland,2013,51715.58
Finland,2014,47619.26
Finland,2015,44185.67
Finland,2016,47248
Finland,2017,44653.97
Finland,2018,45730.1
Finland,2019,42453.75
Finland,2020,37735.16
Finland,2021,37947.18
Finland,1990,8611.47
Finland,1991,8592.75
Finland,1992,8538.88
Finland,1993,8584.89
Finland,1994,8557.8
Finland,1995,8322.51
Finland,1996,8246.89
Finland,1997,8153.98
Finland,1998,7868.41
Finland,1999,7651.81
Finland,2000,7364.19
Finland,2001,7218.16
Finland,2002,6972.15
Finland,2003,6748.72
Finland,2004,6537.17
Finland,2005,6258.18
Finland,2006,6336.48
Finland,2007,6192.27
Finland,2008,6016.01
Finland,2009,5922.42
Finland,2010,5993.42
Finland,2011,5818.71
Finland,2012,5752.26
Finland,2013,5614.37
Finland,2014,5508.4
Finland,2015,5469.51
Finland,2016,5305.24
Finland,2017,5177.53
Finland,2018,5098.89
Finland,2019,5041.94
Finland,2020,4937.91
Finland,2021,4819.22
Finland,1990,5507.65
Finland,1991,5218.3
Finland,1992,4850.84
Finland,1993,4996.01
Finland,1994,5095.79
Finland,1995,5117.2
Finland,1996,5161.55
Finland,1997,5178.68
Finland,1998,5033.78
Finland,1999,4966.77
Finland,2000,5039.29
Finland,2001,4948.38
Finland,2002,4986.72
Finland,2003,5106
Finland,2004,5184.79
Finland,2005,5249.58
Finland,2006,5098.94
Finland,2007,5160.53
Finland,2008,5302.87
Finland,2009,4498.02
Finland,2010,4135.73
Finland,2011,4029.49
Finland,2012,4020.14
Finland,2013,4044.12
Finland,2014,4094.83
Finland,2015,4137.49
Finland,2016,4114.19
Finland,2017,4108.26
Finland,2018,4083.02
Finland,2019,4239.6
Finland,2020,4156.05
Finland,2021,4171.05
Finland,1990,0.02
Finland,1991,0.03
Finland,1992,0.05
Finland,1993,0.2
Finland,1994,80.76
Finland,1995,148.73
Finland,1996,230.51
Finland,1997,327.05
Finland,1998,431.85
Finland,1999,526.28
Finland,2000,693.2
Finland,2001,764.47
Finland,2002,856.87
Finland,2003,951.84
Finland,2004,1050.88
Finland,2005,1123.19
Finland,2006,1274.21
Finland,2007,1305.55
Finland,2008,1339.91
Finland,2009,1337.2
Finland,2010,1320.8
Finland,2011,1302.09
Finland,2012,1310.45
Finland,2013,1290.88
Finland,2014,1257.85
Finland,2015,1192.69
Finland,2016,1133.69
Finland,2017,1064.05
Finland,2018,1014.53
Finland,2019,968.94
Finland,2020,903.86
Finland,2021,837.6
Finland,1990,0.19
Finland,1991,0.22
Finland,1992,0.26
Finland,1993,0.36
Finland,1994,0.81
Finland,1995,1.52
Finland,1996,1.73
Finland,1997,1.78
Finland,1998,1.87
Finland,1999,4.55
Finland,2000,3.16
Finland,2001,3.73
Finland,2002,2.89
Finland,2003,3.13
Finland,2004,2.92
Finland,2005,3.58
Finland,2006,3.88
Finland,2007,2.99
Finland,2008,2.71
Finland,2009,3.09
Finland,2010,2.53
Finland,2011,2.83
Finland,2012,3.53
Finland,2013,4.19
Finland,2014,3.76
Finland,2015,1.39
Finland,2016,1.38
Finland,2017,1.5
Finland,2018,1.59
Finland,2019,1.77
Finland,2020,1.49
Finland,2021,1.59
Finland,1990,54.09
Finland,1991,41.39
Finland,1992,26.46
Finland,1993,20.35
Finland,1994,24.59
Finland,1995,38.12
Finland,1996,55.82
Finland,1997,51.65
Finland,1998,39.81
Finland,1999,31.7
Finland,2000,26.86
Finland,2001,26.31
Finland,2002,26.11
Finland,2003,26.35
Finland,2004,24.57
Finland,2005,22.87
Finland,2006,28.41
Finland,2007,19.76
Finland,2008,27.48
Finland,2009,27.53
Finland,2010,22.46
Finland,2011,24.4
Finland,2012,22.84
Finland,2013,31.79
Finland,2014,35.59
Finland,2015,22.49
Finland,2016,30.69
Finland,2017,25.56
Finland,2018,21.52
Finland,2019,20.1
Finland,2020,21.82
Finland,2021,22.85
France,1990,540830.69
France,1991,566897.43
France,1992,557279.94
France,1993,536244.46
France,1994,528083.8
France,1995,534172.16
France,1996,552521.6
France,1997,544943.58
France,1998,559284.26
France,1999,554358.77
France,2000,548714.51
France,2001,554283.26
France,2002,548271.48
France,2003,552609.45
France,2004,552209.06
France,2005,553899.48
France,2006,543309.93
France,2007,533554.38
France,2008,528088.16
France,2009,506882.1
France,2010,511152.92
France,2011,486264.33
France,2012,488200.25
France,2013,487905.8
France,2014,456751.02
France,2015,460283.69
France,2016,462641.64
France,2017,465262.15
France,2018,447070.01
France,2019,437646.63
France,2020,398297.03
France,2021,420060.76
France,1990,100
France,1991,104.82
France,1992,103.042
France,1993,99.152
France,1994,97.643
France,1995,98.769
France,1996,102.162
France,1997,100.761
France,1998,103.412
France,1999,102.501
France,2000,101.458
France,2001,102.487
France,2002,101.376
France,2003,102.178
France,2004,102.104
France,2005,102.416
France,2006,100.458
France,2007,98.655
France,2008,97.644
France,2009,93.723
France,2010,94.513
France,2011,89.911
